customer_id;customer_name;email;phone;country;city;registration_date;customer_segment;birth_date;is_active
1046;Клиент 1046;customer1046@example.com;+79862992161;Беларусь;Санкт-Петербург;2024-08-23;Стандарт;1985-05-03;1
1047;Клиент 1047;customer1047@example.com;+79310382199;Беларусь;Нижний Новгород;2022-10-01;Стандарт;2000-12-06;1
1048;Клиент 1048;customer1048@example.com;+79436053607;Узбекистан;Самара;2025-02-12;Премиум;1972-02-14;1
1049;Клиент 1049;customer1049@example.com;+79727445020;Узбекистан;Казань;2023-02-11;Экономный;1967-10-30;0
1050;Клиент 1050;customer1050@example.com;+79169645084;Украина;Санкт-Петербург;2023-05-28;Экономный;1973-11-14;1
1051;Клиент 1051;customer1051@example.com;+79101376388;Беларусь;Челябинск;2024-01-03;Премиум;1993-11-27;1
1052;Клиент 1052;customer1052@example.com;+79938131894;Узбекистан;Нижний Новгород;2022-11-16;Экономный;1980-04-22;1
1053;Клиент 1053;customer1053@example.com;+79155055942;Беларусь;Ростов-на-Дону;2024-04-17;Премиум;1988-01-28;1
1054;Клиент 1054;customer1054@example.com;+79790582569;Беларусь;Санкт-Петербург;2024-05-14;Экономный;2004-05-25;1
1055;Клиент 1055;customer1055@example.com;+79851226096;Беларусь;Екатеринбург;2023-01-05;Стандарт;1968-01-08;1
1056;Клиент 1056;customer1056@example.com;+79429334954;Беларусь;Казань;2023-12-09;Экономный;1999-01-24;1
1057;Клиент 1057;customer1057@example.com;+79195098788;Украина;Нижний Новгород;2023-12-02;Премиум;1990-05-15;0
1058;Клиент 1058;customer1058@example.com;+79902363082;Узбекистан;Омск;2023-03-19;Премиум;2006-03-31;1
1059;Клиент 1059;customer1059@example.com;+79279442975;Беларусь;Санкт-Петербург;2023-09-29;Экономный;1988-03-18;1
1060;Клиент 1060;customer1060@example.com;+79005306146;Украина;Москва;2023-04-29;Премиум;1994-11-02;0
1061;Клиент 1061;customer1061@example.com;+79318838676;Казахстан;Омск;2023-06-09;Экономный;1997-06-07;1
1062;Клиент 1062;customer1062@example.com;+79247520483;Беларусь;Челябинск;2025-04-05;Стандарт;1982-05-28;1
1063;Клиент 1063;customer1063@example.com;+79901750111;Украина;Москва;2024-10-26;Стандарт;1971-12-29;0
1064;Клиент 1064;customer1064@example.com;+79747662738;Россия;Казань;2024-08-29;Экономный;2005-04-15;1
1065;Клиент 1065;customer1065@example.com;+79555860055;Узбекистан;Санкт-Петербург;2024-09-20;Премиум;1995-06-03;0
1066;Клиент 1066;customer1066@example.com;+79415355630;Беларусь;Самара;2025-03-10;Премиум;1962-03-18;0
1067;Клиент 1067;customer1067@example.com;+79506337598;Украина;Самара;2022-12-18;Стандарт;1975-04-29;0
1068;Клиент 1068;customer1068@example.com;+79713522831;Казахстан;Ростов-на-Дону;2025-03-18;Экономный;1964-02-28;1
1069;Клиент 1069;customer1069@example.com;+79847685115;Украина;Ростов-на-Дону;2022-10-16;Премиум;1978-11-29;1
1070;Клиент 1070;customer1070@example.com;+79768050912;Россия;Омск;2025-07-21;Стандарт;2000-07-25;1
1071;Клиент 1071;customer1071@example.com;+79633591086;Казахстан;Ростов-на-Дону;2023-04-08;Премиум;1981-09-29;1
1072;Клиент 1072;customer1072@example.com;+79109374434;Казахстан;Санкт-Петербург;2022-12-14;Премиум;1978-06-03;1
1073;Клиент 1073;customer1073@example.com;+79982641446;Украина;Челябинск;2024-08-31;Экономный;1992-12-13;1
1074;Клиент 1074;customer1074@example.com;+79478348369;Россия;Челябинск;2025-05-03;Премиум;1965-01-19;0
1075;Клиент 1075;customer1075@example.com;+79689628528;Россия;Нижний Новгород;2025-08-16;Экономный;1987-04-03;1
1076;Клиент 1076;customer1076@example.com;+79321499715;Беларусь;Санкт-Петербург;2025-01-18;Премиум;1960-11-16;1
1077;Клиент 1077;customer1077@example.com;+79667495177;Узбекистан;Нижний Новгород;2024-07-02;Премиум;1975-02-10;1
1078;Клиент 1078;customer1078@example.com;+79492507761;Россия;Ростов-на-Дону;2023-05-26;Экономный;1964-07-21;0
1079;Клиент 1079;customer1079@example.com;+79689329053;Беларусь;Екатеринбург;2024-06-28;Премиум;1986-10-22;1
1080;Клиент 1080;customer1080@example.com;+79602310794;Россия;Новосибирск;2024-07-01;Экономный;1966-06-06;0
1081;Клиент 1081;customer1081@example.com;+79573018900;Узбекистан;Омск;2023-06-22;Стандарт;1997-06-24;1
1082;Клиент 1082;customer1082@example.com;+79420759091;Россия;Ростов-на-Дону;2025-06-06;Премиум;1968-02-02;1
1083;Клиент 1083;customer1083@example.com;+79681556843;Украина;Москва;2023-05-31;Стандарт;2002-04-30;1
1084;Клиент 1084;customer1084@example.com;+79725024214;Украина;Екатеринбург;2025-04-20;Премиум;1974-09-01;0
1085;Клиент 1085;customer1085@example.com;+79623160008;Украина;Омск;2024-12-26;Экономный;1962-08-03;0
1086;Клиент 1086;customer1086@example.com;+79727798916;Казахстан;Нижний Новгород;2025-04-28;Стандарт;1991-04-09;0
1087;Клиент 1087;customer1087@example.com;+79312204109;Беларусь;Москва;2025-07-31;Экономный;1982-07-20;1
1088;Клиент 1088;customer1088@example.com;+79547417602;Россия;Челябинск;2022-12-24;Стандарт;1990-06-05;0
1089;Клиент 1089;customer1089@example.com;+79900636683;Украина;Новосибирск;2023-01-22;Экономный;1998-08-13;1
1090;Клиент 1090;customer1090@example.com;+79303503395;Беларусь;Санкт-Петербург;2023-09-16;Экономный;1994-01-14;1
1091;Клиент 1091;customer1091@example.com;+79792662563;Россия;Челябинск;2023-12-19;Премиум;1983-02-25;0
1092;Клиент 1092;customer1092@example.com;+79975662613;Россия;Новосибирск;2023-03-20;Экономный;1978-01-31;1
1093;Клиент 1093;customer1093@example.com;+79715864791;Россия;Москва;2025-08-15;Премиум;1999-10-06;0
1094;Клиент 1094;customer1094@example.com;+79233526730;Украина;Самара;2023-04-19;Премиум;2004-10-10;1
1095;Клиент 1095;customer1095@example.com;+79568869585;Узбекистан;Ростов-на-Дону;2023-09-03;Премиум;1988-11-03;1
1096;Клиент 1096;customer1096@example.com;+79817439364;Россия;Омск;2023-12-18;Стандарт;2002-10-18;0
1097;Клиент 1097;customer1097@example.com;+79002894313;Украина;Екатеринбург;2023-07-13;Стандарт;1971-12-22;1
1098;Клиент 1098;customer1098@example.com;+79036665420;Россия;Омск;2024-12-26;Экономный;1980-07-31;1
1099;Клиент 1099;customer1099@example.com;+79197310569;Узбекистан;Санкт-Петербург;2024-05-21;Стандарт;1987-07-08;1
1100;Клиент 1100;customer1100@example.com;+79718058840;Беларусь;Омск;2025-01-01;Стандарт;1985-12-17;1
1101;Клиент 1101;customer1101@example.com;+79579981149;Казахстан;Москва;2024-05-08;Стандарт;1995-08-20;1
1102;Клиент 1102;customer1102@example.com;+79702502225;Беларусь;Омск;2023-06-16;Экономный;2007-03-23;1
1103;Клиент 1103;customer1103@example.com;+79280172889;Узбекистан;Казань;2024-10-03;Премиум;1997-03-04;0
1104;Клиент 1104;customer1104@example.com;+79324475343;Беларусь;Омск;2025-02-27;Экономный;1985-01-12;1
1105;Клиент 1105;customer1105@example.com;+79715439887;Украина;Ростов-на-Дону;2023-05-30;Стандарт;1992-10-19;1
1106;Клиент 1106;customer1106@example.com;+79283720790;Россия;Казань;2023-03-06;Экономный;2000-01-30;1
1107;Клиент 1107;customer1107@example.com;+79883284558;Казахстан;Новосибирск;2022-09-18;Стандарт;2003-10-14;1
1108;Клиент 1108;customer1108@example.com;+79274239514;Казахстан;Челябинск;2024-03-09;Стандарт;1975-04-18;0
1109;Клиент 1109;customer1109@example.com;+79738740657;Казахстан;Омск;2025-02-19;Премиум;1994-07-16;1
1110;Клиент 1110;customer1110@example.com;+79954533777;Беларусь;Ростов-на-Дону;2025-04-19;Премиум;1977-04-23;1
1111;Клиент 1111;customer1111@example.com;+79111912444;Казахстан;Екатеринбург;2023-11-02;Экономный;1993-04-11;0
1112;Клиент 1112;customer1112@example.com;+79176693846;Узбекистан;Москва;2024-10-01;Премиум;1981-11-22;1
1113;Клиент 1113;customer1113@example.com;+79955787496;Беларусь;Екатеринбург;2025-08-24;Экономный;1968-12-13;1
1114;Клиент 1114;customer1114@example.com;+79053927422;Украина;Ростов-на-Дону;2024-09-15;Стандарт;1963-11-30;1
1115;Клиент 1115;customer1115@example.com;+79543202820;Россия;Самара;2025-08-01;Экономный;1981-12-23;1
1116;Клиент 1116;customer1116@example.com;+79584854420;Украина;Казань;2024-11-02;Экономный;1966-06-28;1
1117;Клиент 1117;customer1117@example.com;+79639547101;Казахстан;Москва;2024-04-05;Стандарт;1973-02-19;0
1118;Клиент 1118;customer1118@example.com;+79069008079;Казахстан;Челябинск;2024-09-08;Экономный;2002-08-23;1
1119;Клиент 1119;customer1119@example.com;+79777772844;Казахстан;Москва;2024-02-13;Премиум;2001-12-07;1
1120;Клиент 1120;customer1120@example.com;+79612177091;Беларусь;Нижний Новгород;2023-01-30;Экономный;1988-08-30;1
1121;Клиент 1121;customer1121@example.com;+79860263033;Казахстан;Екатеринбург;2025-07-21;Премиум;1996-07-16;1
1122;Клиент 1122;customer1122@example.com;+79837089652;Беларусь;Ростов-на-Дону;2025-08-12;Премиум;1968-01-13;1
1123;Клиент 1123;customer1123@example.com;+79442583745;Беларусь;Ростов-на-Дону;2025-07-09;Экономный;1984-08-01;1
1124;Клиент 1124;customer1124@example.com;+79788467387;Украина;Екатеринбург;2024-08-26;Стандарт;1964-05-27;1
1125;Клиент 1125;customer1125@example.com;+79445657051;Беларусь;Ростов-на-Дону;2025-04-03;Стандарт;1982-04-28;1
1126;Клиент 1126;customer1126@example.com;+79194761314;Россия;Челябинск;2024-12-28;Премиум;1966-08-29;0
1127;Клиент 1127;customer1127@example.com;+79959818468;Беларусь;Москва;2024-04-26;Стандарт;1961-01-13;1
1128;Клиент 1128;customer1128@example.com;+79694609087;Украина;Ростов-на-Дону;2024-08-13;Экономный;1980-07-30;0
1129;Клиент 1129;customer1129@example.com;+79415320787;Узбекистан;Москва;2024-02-25;Экономный;1991-05-16;0
1130;Клиент 1130;customer1130@example.com;+79868825333;Россия;Самара;2023-07-27;Премиум;2004-09-06;1
